content,bank,quarter,conversation_id,type,speaker_name,speaker_role,speaker_company
"Morning, everyone. Thanks for taking questions. One on net interest margin and one back on SVB. So on NIM, I guess the UK ring-fenced bank did quite a lot of the heavy lifting this quarter, allowing for one basis point of sequential NIM growth. As we look ahead, perhaps that tailwind fades, at least in quantum. So is that going to make it a tricky thing from here to deliver NIM sustainability, or is the drop in HBAP and the headwind from deposit mix in particular, likely to fade in your view to allow for some stable NIM backdrop? And then the second question on SVB. In addition to the acquired cost base, you flagged the incremental investment spend and plans to build the business outside the UK, so could you talk about associated revenue ambitions and what timeframe you expect to see any notable uplift there? How big a shift in that $80 to $90 million PBT reference could we see of SVB inside HSBC with that incremental investment? Thank you.",HSBC,20231,8.0,Q,GUY STEBBINGS,Analyst,BNP PARIBAS EXANE
"Okay. Thank you. I’ll take the second in a moment. I’ll ask Georges to cover the NIM, please, and UK ring-fenced bank.",HSBC,20231,8.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"Thanks, Guy. So indeed, you did call out the possibility of headwinds in the UK. Obviously, there may be still one or two rate hikes for which we will be passing most of that to customers through pass-through rates. And we do see continued headwinds in Hong Kong, with around 1% per month migration into term deposits, with the mix now at 25% term deposits across both our entities in Hong Kong. This being said, we also have tailwinds. The first one is we still have a strong momentum from Q1, which we are carrying over. The second tailwind is HIBOR normalisation. Just for reference, in Hong Kong, HIBOR and Exchange Fund Bills in Q1 were 65 and 35 basis points lower on average than where they were in Q4, and that was a major headwind for us in Q1. We are seeing now – over the last few weeks, we have been seeing normalisation in those rates. If we continue to see normalisation – and just for a reminder, we are about 200 basis points off the equivalent rate in dollars – if we continue to see normalisation, this will provide us material tailwinds in the Hong Kong base. And the other tailwind is our resilient deposit and loan base. We continue having stable deposits and loans despite some of the competitive pressures, and we continue to aim for mid-single-digit growth in both in the medium term, which should give us some supportive tailwinds.",HSBC,20231,8.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"So just to reinforce what we said as the full-year results in February, we noted the consensus that was in existence in February, and we said we were not uncomfortable with where consensus was. We still have that view. The only adjustment you need to make to NII is for the IFRS 17 adjustment. Everything else remains, as we said in February, that the guidance",HSBC,20231,8.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"that existed at that point in time, we were not uncomfortable with it. The same is true today. Just adjust for IFRS 17, which is around about a $2 billion adjustment from IFRS 4 to IFRS 17. That’s the only change that needs to be made based on what we’ve given you as an update today.",HSBC,20231,8.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"And then on SVB, we recruited over 40 people in the US, to build out our SVB capability in the US. We did not bring a book with them - purchase a book - so they will be in build-out mode, so there will be a payback period on that investment. We think that it is a relatively short payback period based on the quality of people we’ve hired. We’re looking at other geographies around the world. We think it’s a sensible and modest investment to do that organically, and we’re pretty confident on the payback will be relatively short. We’ll provide more details once we complete our buildout. Hopefully by the half-year, we’ll be able to give you more information. So there will be a profit drag to a degree, probably in the first year or 18 months, but then I think it will be back into proper territory, even on those organic buildout strategies, but we’ll give more of an update at the half-year.",HSBC,20231,8.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"I think strategically, it’s absolutely the right thing to do for the medium term. This is a sector of the economy that is critical for all geographies and has huge growth potential on revenue.",HSBC,20231,8.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"If we just talk about the LCR, it’s relatively low in a European context. Obviously on a deposit basis, it’s a different structure. Are you happy running with that level in the medium term, given the uncertainty in the market, and how do you expect the regulation or approach to liquidity to change, given what’s happened in the US? Thank you.",HSBC,20231,9.0,Q,ROB NOBLE,Analyst,DEUTSCHE BANK
"So we don’t target LCR. We are continuing to target medium-term, single-to-mid digit loan growth in our portfolio, and we obviously continue to cherish deposits and continue wanting to attract deposits. The LCR would be an outcome. I think insofar as we look at our liquidity management, it’s the high-quality liquid assets ratio that we look at, it’s the cash and cash equivalent within it that we look at. And in terms of loans, again, it’s the short end. It’s somewhat subdued and in particular in Hong Kong, in the medium term, some of the bounce bank and some of the trade bounce bank that we’re seeing as well may support that loan growth ambition in the medium term.",HSBC,20231,9.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"I think on the regulation impact, I think we have to wait and see what the various regulators around the world do on regulation, but I think the way I look at it, the primary responsibility for running a prudent balance sheet is on the management and board of the financial institution. That’s a responsibility we’ve taken seriously throughout our history. Our high-quality liquid assets have been a feature of our heritage. Our high-quality cash and cash equivalents have been a feature of our heritage for many decades. We put the primary responsibility of liquidity management on ourselves, and then we’ll see what the regulatory environment does as some of the consequences of some of the recent changes.",HSBC,20231,9.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"Good morning, Noel. Good morning, Georges. I just need to come back to revenues. Both your net interest income and your non-interest income are performing really well in Q1, and they are annualising at levels that would suggest a pretty material upside to market expectations for both of those lines. Your net interest income is annualising north of $36 billion on the Q1 number. Your guide is obviously greater than $34 billion. I appreciate there’s lots of moving parts here, but I guess to be more specific, Noel, in terms of your commentary around consensus at full-year and now, there’s a $1.7 billion gap between where the street is and what you’re guiding for the street at $35.7 billion. It doesn’t actually sound like you see much downside to that consensus number at $35.7 billion, unless there’s something here on term deposit mix. It feels like there’s a lot of conservatism in that NII guidance, or there’s something I’m missing, so can you help us with that?",HSBC,20231,10.0,Q,AMAN RAKKAR,Analyst,BARCLAYS
"And then secondly, on the non-interest income, I totally appreciate your markets business might have over-earned in Q1, but you are also pointing towards a wealth management business that is trending higher, and underlying momentum in your fee business. You talked about strategic initiatives at full-year that sit behind that. To what extent is that revenue number an over-earn, or is this the kind of level that we can expect you to crank out in a year? Because this is well ahead of what the street is. Any colour that you can give us there would be helpful. Thank you.",HSBC,20231,10.0,Q,AMAN RAKKAR,Analyst,BARCLAYS
Those are two good questions and let me just clarify what I said about what we said in February. I think you’re right on your maths. I think if you go back to what we said in,HSBC,20231,10.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"February, there was – we talked about $36 billion plus, and when people were talking about our NII, they were sort of annualising it to about $38 billion, and consensus was around $37 to $37.5 billion, and I think we said that we were comfortable with that. So I think, if you go back to then, we sort of said, ‘Yes, we’re sort of comfortable that consensus had a calculation on the ‘plus’ bit of the $36 billion plus. That put it sort of north of $37 billion. That was around about consensus back then, and what I’m saying to you now is the only thing you need to adjust for is IFRS 17, which takes about $2 billion off of that. So we’re talking about $34 billion plus, and that therefore would put you north of $35 billion. So I think what we’re saying is – we’re sort of saying the street has probably got NII around about the right place back in February, and we’re saying there’s no need to change what the street is. You’ve only got to do the mechanical adjustment for IFRS 17.",HSBC,20231,10.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"Hopefully that helps, and then Georges, I think, do you want to just come back on the non-NII? Because I think you’re right. There’s elements of our non-NII performance in Q1 that Georges is saying annualise, but some elements that we are saying it may be unwise to annualise them fully.",HSBC,20231,10.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"So Aman, if I can unpack the non-NII, some of the outperformance that we’ve seen with regards to the funding of the trading book, where we’ve seen $1.4 billion this quarter against $0.1 billion in quarter one last year, because rates were zero, but against $1.3 billion quarter four. So somewhat flat – just slightly up from quarter four. That number, it is fair to annualise it, given current rate forecast consensus. Equally, as Noel mentioned earlier, the discussion on wealth growth in NNIA, in wealth – the resumption of activity in Hong Kong in particular bodes well for the future, and I think it is fair to assume that we will see continued performance in wealth. On the other hand, some of the outperformance in some of the markets activities such as foreign exchange trading, which had a record quarter, may not be repeated, and obviously, we may have to look at it quarter by quarter in terms of what business opportunities are there. And while you can bake in and factor in the results for Q1 outperformance, I would caution you not to annualise that outperformance. But in general, Aman, if I take a step back, it is a good set of results, and we are confident about the future, and in light of the strong Q1 performance, we will review the guidance in H1.",HSBC,20231,10.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
Okay. Thanks very much.,HSBC,20231,10.0,Q,AMAN RAKKAR,Analyst,BARCLAYS
"Good morning, Noel and Georges. First of all, congratulations for this good set of results. I just have one broader question on growth and one follow-up on deposits. Just looking at the much-improved profitability levels of the group with NII being $2-3 billion higher per quarter, despite the capacity to scale up growth. And I was just wondering, if we look into the medium-term or starting 2024, do you see hope for the group to lean more into growth, so the single-digit loan growth could potentially be higher, or should we just think that any increase in profitability could be essentially returned to shareholders, just in terms of the trade-off between opportunity for growing more versus shareholder returns?",HSBC,20231,11.0,Q,MARTIN LEITGEB,Analyst,GOLDMAN SACHS
"And secondly, with regards to the deposit franchise, I was just wondering if you could comment on the strength of HSBC’s deposit franchise during the quarter. Have you seen, in particular, inflows in certain parts of your footprint helping delivering stable deposits in the quarter? Also wondering with regards to deposit migration – part of moving into time deposits, or whether you have seen any change in trend. Are we towards the end of that cycle in terms of deposit migration, or could we still go on for another quarter? Thank you.",HSBC,20231,11.0,Q,MARTIN LEITGEB,Analyst,GOLDMAN SACHS
"Just one comment from me on growth. I think, clearly, we want to pursue growth, but I think we have the capacity in our dividend pay-out ratio of 50% to pursue growth, and with the option of doing buy-backs as well. Now, at the moment, I think we’ve seen a relatively subdued lending market in corporate banking. I think the demand for term loans around the world is not particularly high at the moment, and probably isn’t going to be particularly high in the very near term. As Georges said earlier, once we get to 2024, one would expect there to be an increase in demand starting to emerge, but the near-term, for the next few months in 2023, given the economic uncertainty, we’ve seen subdued loan demand. So I think the message I’d give you, in a 50% pay-out ratio world, we believe the second 50% after we pay the dividends, there is potential to fund both growth and buy-backs, and that’s our plans going forward. Georges, do you want to just cover the deposit trend, the inflows, the outflows, and deposit migration?",HSBC,20231,11.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"Sure, Martin. If I start with some of the outflows that we’re seeing, and then I’ll go into the tailwinds. Some of the outflows we’re seeing, particularly in the UK – so obviously UK retail, Q1 is a tax payment period, so there is seasonality here. We are still seeing high cost of living resilient inflation in the UK, which is obviously draining some of the UK consumers’ savings. We have, to a lesser extent, competitive pressure as well in the UK. Likewise for corporates in the UK, Q4 was in year-end where people shore up their liquidity, whereas in Q1, most of the companies pay dividends, and then you can see some of the draining liquidity. We’re also seeing deleveraging of loans - using some of the deposits to deleverage on the loan side - especially for those with a strong rate differential between what they’re paying on their loans.",HSBC,20231,11.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"This being said, we continue to see growth and strength in the deposit preposition, so if I take Hong Kong and all of Asia, actually, we’re seeing definite deposit growth in the retail and personal banking space. We have seen 5% growth of our deposit base in Commercial Banking in the US. So we were one of the beneficiary banks of the deposit migration from medium-sized banks into large banks, and we obviously continued to cherish our propositions and deposits to continue attracting the deposits at the right price.",HSBC,20231,11.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"Hi, there. Good morning, guys. Two, please. First one on the loan growth. You flagged the corporate demand, and maybe that is the answer. I want to ask, because you’re quite upbeat on the economic recovery you’re seeing now in Hong Kong and mainland China, and the UK that you said was quite resilient. Is there any other reason why you’re so cautious in the short term on loan growth, or is it purely a lack of demand from corporates? And my second question is on cost, please. It’s looking at the 3% target for this year and thinking forward to next year, because I guess you’re still enjoying some of the flowthrough this year from cost savings from the previous cost programme, which has now ended. So I just wondered if you or Georges would comment on your approach towards costs in 2024, whether you’ll be thinking in terms of absolute growth, maybe similar to this year or whether a jaws approach might be more appropriate. I don’t know if there’s any colour you could add for the next year.",HSBC,20231,12.0,Q,TOM RAYNER,Analyst,NUMIS
"On loan growth – listen, I think your point’s a fair one. I think if there is a place where I think loan growth could pick up more in the near term, I think it would be Asia. I think Middle East is another option. So I think I am being a bit cautious on the near-term loan growth. I think probably it would start to emerge more in the working capital side of the balance sheet, trade finance, before people start investing in fixed capital, but I think there is a level of nervousness out there in the corporate world about taking long-term investment decisions in fixed capital. That is aside from sustainability. I think there’s a lot of infrastructure spend taking place, and I could see some loan growth coming in and around that sustainable infrastructure investment. So maybe I am being a bit cautious on loan growth at the moment. I think I’d rather be that way in the near term, but I do believe there’s going to be medium-term loan growth, and I think it is fair to say that Asia has the potential to pick up faster than elsewhere in the world. So yeah, I think it may be fair that I’m being a bit cautious.",HSBC,20231,12.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
"Just adding to Noel’s comment, Tom, if you look at Hong Kong, in the retail space, both cards and mortgages have been growing in the first quarter. Even in the UK, we are seeing green shoots in the mortgage sector. I mean, market share in the UK for the first two months of the year is at 15% for new business. That’s against the book market share for both 7.5%, and the Q4 new business market share of 9%, so we’re certainly there in the retail space where we’re seeing growth. On the wholesale side, I just want to add one comment to Noel’s description, which is also bear in mind the rate differential between mainland China and Hong Kong. So all those Chinese companies who used to use Hong Kong as a base for raising funding internationally will be less doing so as long as the rate differential between dollar rates and onshore China rates are that wide. It is cheaper for these corporates to raise funding in mainland China as opposed to Hong Kong, and that will remain the case up until the time we see reversal in that rate trend.",HSBC,20231,12.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"If I move to your second question, Tom, we have not shared targets for 2024 as yet, but the few guiding principles, I can share with you. The first guiding principle, paramount guiding principle, is that you should expect our focus on cost discipline to continue. The second guiding principle is that we will continue doing transformation and restructuring as part of our BAU cost base and expect some of those saves to flow through also in 2024 and beyond, and case in point is the spend on severance, which we’re planning now to do in Q2 this year, for which the",HSBC,20231,12.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
"benefit will flow through mostly in 2024. And thirdly, at this stage, we’re still looking to guide towards a dollar cost number as opposed to jaws, and the way we would be looking at 2024 as we come to be able to give you additional guidance later in the year.",HSBC,20231,12.0,A,GEORGES ELHEDERY,CHIEF FINANCIAL OFFICER,HSBC
Okay. Thank you very much.,HSBC,20231,12.0,Q,TOM RAYNER,Analyst,NUMIS
"Thank you, all, for your questions. Really appreciate you taking the time. To close our first quarter results, I just want to say that the first quarter results provide further evidence that our strategy is working. We had a strong first quarter profit performance, cost discipline remains high, and we’re clearly on track to deliver our RoTE target. We’ve resumed quarterly dividends and announced a share buy-back of up to $2 billion, but I’m also confident about the rest of 2023. We built a strong platform for future growth, and our geographical footprint puts us in areas of high growth. I look forward to speaking with you soon. Have a good morning or afternoon. Thank you.",HSBC,20231,12.0,A,NOEL QUINN,CHIEF EXECUTIVE,HSBC
